제품코드,제품명,성분코드,성분명,1일최대투여량,1일최대 투여기준량,점검기준 성분함량 (총함량),급여구분,공고번호,공고일자
652105070,엑스페인정_(1정),513000ATB,Acetaminophen/Tramadol,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300,37.5,급여,20210599,2021-12-16
652105070,엑스페인정_(1정),513000ATB,Acetaminophen/Tramadol,"아세트아미노펜으로써 4,000mg",4000,325,급여,20210599,2021-12-16
651202540,듀오셋정_(1정),513000ATB,Acetaminophen/Tramadol,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300,37.5,급여,20210599,2021-12-16
651202540,듀오셋정_(1정),513000ATB,Acetaminophen/Tramadol,"아세트아미노펜으로써 4,000mg",4000,325,급여,20210599,2021-12-16
646902330,울트라셋정_(1정),513000ATB,Acetaminophen/Tramadol,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300,37.5,급여,20210599,2021-12-16
646902330,울트라셋정_(1정),513000ATB,Acetaminophen/Tramadol,"아세트아미노펜으로써 4,000mg",4000,325,급여,20210599,2021-12-16
647802880,시너젯정_(1정),513000ATB,Acetaminophen/Tramadol,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300,37.5,급여,20210599,2021-12-16
647802880,시너젯정_(1정),513000ATB,Acetaminophen/Tramadol,"아세트아미노펜으로써 4,000mg",4000,325,급여,20210599,2021-12-16
647803810,시너젯이알세미서방정_(1정),513000ATR,Acetaminophen/Tramadol,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300,37.5,급여,20210599,2021-12-16
647803810,시너젯이알세미서방정_(1정),513000ATR,Acetaminophen/Tramadol,"아세트아미노펜으로써 4,000mg",4000,325,급여,20210599,2021-12-16
647803730,시너젯이알서방정_(1정),514100ATR,Acetaminophen/Tramadol,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300,75,급여,20210599,2021-12-16
647803730,시너젯이알서방정_(1정),514100ATR,Acetaminophen/Tramadol,"아세트아미노펜으로써 4,000mg",4000,650,급여,20210599,2021-12-16
649806190,트라펜서방정_(1정),514100ATR,Acetaminophen/Tramadol,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300,75,급여,20210599,2021-12-16
649806190,트라펜서방정_(1정),514100ATR,Acetaminophen/Tramadol,"아세트아미노펜으로써 4,000mg",4000,650,급여,20210599,2021-12-16
651903650,메디키넷리타드캡슐10mg(메틸페니데이트염산염)_(10mg/1캡슐),193201ACR,Methylphenidate,메틸페니데이트염산염 60mg,60,10,급여,20210599,2021-12-16
651902300,페로스핀정10밀리그램(메틸페니데이트염산염)_(10mg/1정),193201ATB,Methylphenidate,메틸페니데이트염산염 60mg,60,10,급여,20210599,2021-12-16
657200860,페니드정10밀리그램(메틸페니데이트염산염)_(10mg/1정),193201ATB,Methylphenidate,메틸페니데이트염산염 60mg,60,10,급여,20210599,2021-12-16
651903630,메디키넷리타드캡슐5mg(메틸페니데이트염산염)_(5mg/1캡슐),193202ACR,Methylphenidate,메틸페니데이트염산염 60mg,60,5,급여,20210599,2021-12-16
698504580,리바록스정15밀리그램(리바록사반)_(15mg/1정),511402ATB,Rivaroxaban,"리바록사반 20mg, 30mg (적응증에 따라 상이)",20,15,급여,20210599,2021-12-16
680900070,세비카에이치씨티정5/40/12.5밀리그램_(1정),519700ATB,Amlodipine/Olmesartan medoxomil/Hydrochlorothiazide,암로디핀 10mg/올메사르탄메독소밀 40mg/히드로클로로티아지드 25mg,40,40,급여,20210599,2021-12-16
643305990,벨메텍정10밀리그램(올메사르탄메독소밀)_(10mg/1정),468502ATB,Olmesartan medoxomil,올메사르탄메독소밀 40mg,40,10,급여,20210599,2021-12-16
647803480,에이알비-에스정10밀리그램(올메사탄메독소밀)_(10mg/1정),468502ATB,Olmesartan medoxomil,올메사르탄메독소밀 40mg,40,10,급여,20210599,2021-12-16
643302640,종근당리마틸정(부시라민)_(0.1g/1정),348201ATB,Bucillamine,부시라민 300mg,300,100,급여,20210599,2021-12-16
641801220,돌트람셋정_(1정),513000ATB,Acetaminophen/Tramadol,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300,37.5,급여,20210599,2021-12-16
641801220,돌트람셋정_(1정),513000ATB,Acetaminophen/Tramadol,"아세트아미노펜으로써 4,000mg",4000,325,급여,20210599,2021-12-16
657202320,피타바로틴정2밀리그램(피타바스타틴칼슘)_(2mg/1정),470901ATB,Pitavastatin,피타바스타틴칼슘 4mg,4,2,급여,20210599,2021-12-16
654304480,피타바정(피타바스타틴칼슘)_(2mg/1정),470901ATB,Pitavastatin,피타바스타틴칼슘 4mg,4,2,급여,20210599,2021-12-16
645702360,피타에스정2밀리그램(피타바스타틴칼슘)_(2mg/1정),470901ATB,Pitavastatin,피타바스타틴칼슘 4mg,4,2,급여,20210599,2021-12-16
652903280,피타정2밀리그램(피타바스타틴칼슘)_(2mg/1정),470901ATB,Pitavastatin,피타바스타틴칼슘 4mg,4,2,급여,20210599,2021-12-16
664900030,데코인정(코데인인산염수화물)_(20mg/1정),137703ATB,Codeine,코데인인산염수화물 240mg,240,20,급여,20210599,2021-12-16
657802830,"하나인산코데인정_(코데인인산염수화물, 20mg/1정)",137703ATB,Codeine,코데인인산염수화물 240mg,240,20,급여,20210599,2021-12-16
657201080,환인트라조돈염산염캡슐_(25mg/1캡슐),242901ACH,Trazodone,트라조돈염산염 600mg,600,25,급여,20210599,2021-12-16
653700440,삼남로페라마이드캡슐(로페라미드염산염)_(2mg/1캡슐),185102ACH,Loperamide,로페라미드염산염 16mg,16,2,급여,20210599,2021-12-16
657200850,페니드정5밀리그램(메틸페니데이트염산염)_(5mg/1정),193202ATB,Methylphenidate,메틸페니데이트염산염 60mg,60,5,급여,20210599,2021-12-16
651903670,메디키넷리타드캡슐20mg(메틸페니데이트염산염)_(20mg/1캡슐),193205ACR,Methylphenidate,메틸페니데이트염산염 60mg,60,20,급여,20210599,2021-12-16
651903660,메디키넷리타드캡슐30mg(메틸페니데이트염산염)_(30mg/1캡슐),193207ACR,Methylphenidate,메틸페니데이트염산염 60mg,60,30,급여,20210599,2021-12-16
645305460,크레더블정10/20밀리그램_(1정),640900ATB,Ezetimibe/Rosuvastatin,에제티미브 10mg/로수바스타틴 20mg,10,10,급여,20210599,2021-12-16
73000150,건피타정1밀리그램(피타바스타틴칼슘)_(1mg/1정),470902ATB,Pitavastatin,피타바스타틴칼슘 4mg,4,1,급여,20210599,2021-12-16
73000140,건피타정4밀리그램(피타바스타틴칼슘)_(4mg/1정),470903ATB,Pitavastatin,피타바스타틴칼슘 4mg,4,4,급여,20210599,2021-12-16
663605180,아메리드엠정2/500밀리그램_(1정),474300ATB,glimepiride/metformin,"글리메피리드 8mg/메트포르민염산염 2,000mg",2000,500,급여,20210599,2021-12-16
670605930,아베린엠정2/500밀리그램_(1정),474300ATB,glimepiride/metformin,"글리메피리드 8mg/메트포르민염산염 2,000mg",2000,500,급여,20210599,2021-12-16
651601520,윈글리엠정2/500밀리그램_(1정),474300ATB,glimepiride/metformin,"글리메피리드 8mg/메트포르민염산염 2,000mg",2000,500,급여,20210599,2021-12-16
645604020,포디엠정2/500밀리그램_(1정),474300ATB,glimepiride/metformin,"글리메피리드 8mg/메트포르민염산염 2,000mg",2000,500,급여,20210599,2021-12-16
652600670,로사맥스플러스정_(1정),262500ATB,Losartan/Hydrochlorothiazide,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100,50,급여,20210599,2021-12-16
698504590,리바록스정10밀리그램(리바록사반)_(10mg/1정),511401ATB,Rivaroxaban,"리바록사반 20mg, 30mg (적응증에 따라 상이)",20,10,급여,20210599,2021-12-16
621804260,리보록사정10밀리그램(리바록사반)_(10mg/1정),511401ATB,Rivaroxaban,"리바록사반 20mg, 30mg (적응증에 따라 상이)",20,10,급여,20210599,2021-12-16
694003540,바렐토정10밀리그램(리바록사반)_(10mg/1정),511401ATB,Rivaroxaban,"리바록사반 20mg, 30mg (적응증에 따라 상이)",20,10,급여,20210599,2021-12-16
680900110,세비카에이치씨티정5/20/12.5밀리그램_(1정),519800ATB,Amlodipine/Olmesartan medoxomil/Hydrochlorothiazide,암로디핀 10mg/올메사르탄메독소밀 40mg/히드로클로로티아지드 25mg,40,20,급여,20210599,2021-12-16
643502320,졸피드정10밀리그램(졸피뎀타르타르산염)_(10mg/1정),250501ATB,Zolpidem,졸피뎀타르타르산염 10mg,10,10,급여,20210599,2021-12-16
642203240,디아그릴-멕스서방정2/500밀리그램_(1정),474300ATR,glimepiride/metformin,"글리메피리드 8mg/메트포르민염산염 2,000mg",2000,500,급여,20210599,2021-12-16
652103870,아마릴-멕스서방정2/500밀리그램_(1정),474300ATR,glimepiride/metformin,"글리메피리드 8mg/메트포르민염산염 2,000mg",2000,500,급여,20210599,2021-12-16
669700190,울트라핀정_(1정),513000ATB,Acetaminophen/Tramadol,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300,37.5,급여,20210599,2021-12-16
669700190,울트라핀정_(1정),513000ATB,Acetaminophen/Tramadol,"아세트아미노펜으로써 4,000mg",4000,325,급여,20210599,2021-12-16
645203440,웰트라정_(1정),513000ATB,Acetaminophen/Tramadol,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300,37.5,급여,20210599,2021-12-16
645203440,웰트라정_(1정),513000ATB,Acetaminophen/Tramadol,"아세트아미노펜으로써 4,000mg",4000,325,급여,20210599,2021-12-16
656701470,아펜트라정_(1정),513000ATB,Acetaminophen/Tramadol,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300,37.5,급여,20210599,2021-12-16
656701470,아펜트라정_(1정),513000ATB,Acetaminophen/Tramadol,"아세트아미노펜으로써 4,000mg",4000,325,급여,20210599,2021-12-16
645301160,엔시드8시간이알서방정650mg(아세트아미노펜)_(0.65g/1정),101430ATR,Acetaminophen,"아세트아미노펜으로 4,000mg",4000,650,급여,20210599,2021-12-16
649602230,타스펜8시간이알서방정650밀리그람(아세트아미노펜)(수출명:도로돈이알정)_(0.65g/1정),101430ATR,Acetaminophen,"아세트아미노펜으로 4,000mg",4000,650,급여,20210599,2021-12-16
652901880,티메롤8시간이알서방정(아세트아미노펜)_(0.65g/1정),101430ATR,Acetaminophen,"아세트아미노펜으로 4,000mg",4000,650,급여,20210599,2021-12-16
665002340,이알펜8시간서방정(아세트아미노펜)_(0.65g/1정),101430ATR,Acetaminophen,"아세트아미노펜으로 4,000mg",4000,650,급여,20210599,2021-12-16
693201820,타미스펜8시간이알서방정(아세트아미노펜)_(0.65g/1정),101430ATR,Acetaminophen,"아세트아미노펜으로 4,000mg",4000,650,급여,20210599,2021-12-16
622803650,아세트엠8시간이알서방정650밀리그램(아세트아미노펜)_(0.65g/1정),101430ATR,Acetaminophen,"아세트아미노펜으로 4,000mg",4000,650,급여,20210599,2021-12-16
670501910,세타펜8시간이알서방정650밀리그램(아세트아미노펜)_(0.65g/1정),101430ATR,Acetaminophen,"아세트아미노펜으로 4,000mg",4000,650,급여,20210599,2021-12-16
645700850,세토펜8시간이알서방정(아세트아미노펜)_(0.65g/1정),101430ATR,Acetaminophen,"아세트아미노펜으로 4,000mg",4000,650,급여,20210599,2021-12-16
661901710,"타이펜8시간이알서방정_(아세트아미노펜, 0.65g/1정)",101430ATR,Acetaminophen,"아세트아미노펜으로 4,000mg",4000,650,급여,20210599,2021-12-16
657801970,타이리콜8시간이알서방정(아세트아미노펜)_(0.65g/1정),101430ATR,Acetaminophen,"아세트아미노펜으로 4,000mg",4000,650,급여,20210599,2021-12-16
698003380,아니스펜8시간이알서방정(아세트아미노펜)_(0.65g/1정),101430ATR,Acetaminophen,"아세트아미노펜으로 4,000mg",4000,650,급여,20210599,2021-12-16
643501510,써스펜8시간이알서방정650밀리그램(아세트아미노펜)_(0.65g/1정),101430ATR,Acetaminophen,"아세트아미노펜으로 4,000mg",4000,650,급여,20210599,2021-12-16
670301800,트라몰8시간서방정650밀리그람(아세트아미노펜)_(0.65g/1정),101430ATR,Acetaminophen,"아세트아미노펜으로 4,000mg",4000,650,급여,20210599,2021-12-16
642202200,타세놀8시간이알서방정(아세트아미노펜)_(0.65g/1정),101430ATR,Acetaminophen,"아세트아미노펜으로 4,000mg",4000,650,급여,20210599,2021-12-16
648201601,유영피록시캄근육주사_(20mg/1mL),214031BIJ,Piroxicam,피록시캄 20mg,20,20,급여,20210599,2021-12-16
645600471,대화피록시캄주(피록시캄)(수출명:PIC-20INJ.)_(20mg/1mL),214031BIJ,Piroxicam,피록시캄 20mg,20,20,급여,20210599,2021-12-16
658602631,피로브이주(피록시캄칼륨)_(22.3mg/1mL),214130BIJ,Piroxicam,피록시캄 20mg,20,20,급여,20210599,2021-12-16
641500910,울트라맥세미정_(1정),480600ATB,Acetaminophen/Tramadol,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300,18.75,급여,20210599,2021-12-16
641500910,울트라맥세미정_(1정),480600ATB,Acetaminophen/Tramadol,"아세트아미노펜으로써 4,000mg",4000,162.5,급여,20210599,2021-12-16
641500880,울트라맥정_(1정),513000ATB,Acetaminophen/Tramadol,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300,37.5,급여,20210599,2021-12-16
641500880,울트라맥정_(1정),513000ATB,Acetaminophen/Tramadol,"아세트아미노펜으로써 4,000mg",4000,325,급여,20210599,2021-12-16
671704810,페인리스세미서방정_(1정),513000ATR,Acetaminophen/Tramadol,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300,37.5,급여,20210599,2021-12-16
671704810,페인리스세미서방정_(1정),513000ATR,Acetaminophen/Tramadol,"아세트아미노펜으로써 4,000mg",4000,325,급여,20210599,2021-12-16
651204190,올듀오정5/40밀리그램_(1정),547600ATB,Amlodipine/Olmesartan medoxomil,암로디핀 10mg/올메사르탄메독소밀 40mg,40,40,급여,20210599,2021-12-16
651204200,올듀오정5/20밀리그램_(1정),547700ATB,Amlodipine/Olmesartan medoxomil,암로디핀 10mg/올메사르탄메독소밀 40mg,40,20,급여,20210599,2021-12-16
650203480,슈니펜정(모니플루메이트)_(0.35g/1정),458402ATB,Morniflumate,"모니플루메이트 1,400mg",1400,350,급여,20210599,2021-12-16
643306670,펜잘8시간이알서방정(아세트아미노펜)_(0.65g/1정),101430ATR,Acetaminophen,"아세트아미노펜으로 4,000mg",4000,650,급여,20210599,2021-12-16
672300240,타이레놀8시간이알서방정(아세트아미노펜)_(0.65g/1정),101430ATR,Acetaminophen,"아세트아미노펜으로 4,000mg",4000,650,급여,20210599,2021-12-16
642102000,유한피라진아미드정250밀리그램 (피라진아미드)_(0.25g/1정),221201ATB,Pyrazinamide,피라진아미드 3g,3000,250,급여,20210599,2021-12-16
642102010,유한피라진아미드정500밀리그램(피라진아미드)_(0.5g/1정),221202ATB,Pyrazinamide,피라진아미드 3g,3000,500,급여,20210599,2021-12-16
669804080,글리미드엠정_(1정),474300ATB,glimepiride/metformin,"글리메피리드 8mg/메트포르민염산염 2,000mg",2000,500,급여,20210599,2021-12-16
657305730,글리파엠정2/500밀리그램_(1정),474300ATB,glimepiride/metformin,"글리메피리드 8mg/메트포르민염산염 2,000mg",2000,500,급여,20210599,2021-12-16
642904270,글리팜엠정2/500밀리그램_(1정),474300ATB,glimepiride/metformin,"글리메피리드 8mg/메트포르민염산염 2,000mg",2000,500,급여,20210599,2021-12-16
642705790,글리필엠정2/500밀리그램_(1정),474300ATB,glimepiride/metformin,"글리메피리드 8mg/메트포르민염산염 2,000mg",2000,500,급여,20210599,2021-12-16
643306130,네오마릴엠정2/500밀리그램_(1정),474300ATB,glimepiride/metformin,"글리메피리드 8mg/메트포르민염산염 2,000mg",2000,500,급여,20210599,2021-12-16
642203090,디아그릴엠정2/500밀리그램_(1정),474300ATB,glimepiride/metformin,"글리메피리드 8mg/메트포르민염산염 2,000mg",2000,500,급여,20210599,2021-12-16
651203620,디어메디엠정2/500밀리그램_(1정),474300ATB,glimepiride/metformin,"글리메피리드 8mg/메트포르민염산염 2,000mg",2000,500,급여,20210599,2021-12-16
653701970,랙스엠정2/500밀리그램_(1정),474300ATB,glimepiride/metformin,"글리메피리드 8mg/메트포르민염산염 2,000mg",2000,500,급여,20210599,2021-12-16
645403590,메트마릴정2/500밀리그램_(1정),474300ATB,glimepiride/metformin,"글리메피리드 8mg/메트포르민염산염 2,000mg",2000,500,급여,20210599,2021-12-16
649805450,메피릴엠정2/500밀리그램_(1정),474300ATB,glimepiride/metformin,"글리메피리드 8mg/메트포르민염산염 2,000mg",2000,500,급여,20210599,2021-12-16
654004020,아로밀엠정2/500밀리그램_(1정),474300ATB,glimepiride/metformin,"글리메피리드 8mg/메트포르민염산염 2,000mg",2000,500,급여,20210599,2021-12-16
693902290,피타로틴정2밀리그램(피타바스타틴칼슘)_(2mg/1정),470901ATB,Pitavastatin,피타바스타틴칼슘 4mg,4,2,급여,20210599,2021-12-16
670701800,피타바스정4밀리그램(피타바스타틴칼슘)_(4mg/1정),470903ATB,Pitavastatin,피타바스타틴칼슘 4mg,4,4,급여,20210599,2021-12-16
693902300,피타로틴정4밀리그램(피타바스타틴칼슘)_(4mg/1정),470903ATB,Pitavastatin,피타바스타틴칼슘 4mg,4,4,급여,20210599,2021-12-16
668902650,로바티탄정10/80밀리그램_(1정),525000ATB,Rosuvastatin/Valsartan,로수바스타틴 20mg/발사르탄 320mg,320,80,급여,20210599,2021-12-16
668902640,로바티탄정10/160밀리그램_(1정),525100ATB,Rosuvastatin/Valsartan,로수바스타틴 20mg/발사르탄 320mg,320,160,급여,20210599,2021-12-16
668902670,로바티탄정20/80밀리그램_(1정),525200ATB,Rosuvastatin/Valsartan,로수바스타틴 20mg/발사르탄 320mg,320,80,급여,20210599,2021-12-16
668902660,로바티탄정20/160밀리그램_(1정),525300ATB,Rosuvastatin/Valsartan,로수바스타틴 20mg/발사르탄 320mg,320,160,급여,20210599,2021-12-16
668902880,로바티탄정5/80밀리그램_(1정),629700ATB,Rosuvastatin/Valsartan,로수바스타틴 20mg/발사르탄 320mg,320,80,급여,20210599,2021-12-16
668902900,로바티탄정5/160밀리그램_(1정),629800ATB,Rosuvastatin/Valsartan,로수바스타틴 20mg/발사르탄 320mg,320,160,급여,20210599,2021-12-16
642905930,드롭탑정10/20밀리그램_(1정),640900ATB,Ezetimibe/Rosuvastatin,에제티미브 10mg/로수바스타틴 20mg,10,10,급여,20210599,2021-12-16
698502140,아마리아엠정2/500밀리그램_(1정),474300ATB,glimepiride/metformin,"글리메피리드 8mg/메트포르민염산염 2,000mg",2000,500,급여,20210599,2021-12-16
644800520,로파인캡슐(로페라미드염산염)_(2mg/1캡슐),185102ACH,Loperamide,로페라미드염산염 16mg,16,2,급여,20210599,2021-12-16
